0.530015	0.227560
0.441584	0.168604
0.386511	0.189884
0.489548	0.175148
0.483772	0.171877
0.541516	0.179645
0.475161	0.155734
0.514272	0.089764
0.431023	0.203251
0.575167	0.151955
0.424986	0.212202
0.502200	0.111339
0.436783	0.201886
0.457367	0.190814
0.463459	0.156998
0.523466	0.108562
0.517713	0.165296
0.509326	0.206192
0.469921	0.192397
0.429445	0.160473
0.472470	0.224273
0.545124	0.241875
0.464218	0.077317
0.487839	0.158043
0.412044	0.138856
0.572254	0.207498
0.396977	0.171332
0.404673	0.125795
0.395870	0.212785
0.340047	0.416920
0.362840	0.471517
0.284806	0.376746
0.350152	0.351592
0.293979	0.466797
0.349989	0.396774
0.351978	0.428426
0.339798	0.478311
0.395892	0.474735
0.373668	0.378685
0.395865	0.336306
0.341681	0.416791
0.411432	0.413273
0.371551	0.372904
0.379522	0.447271
0.390566	0.451361
0.338227	0.372138
0.358651	0.428989
0.412576	0.484036
0.365531	0.353912
0.378446	0.368611
0.348546	0.397113
0.308680	0.326828
0.408441	0.341255
0.341741	0.337240
0.387494	0.450904
0.301168	0.405644
0.350049	0.353928
0.399093	0.440294
0.376790	0.387484
0.359243	0.406315
0.396401	0.348487
0.349263	0.409943
0.407643	0.383052
0.424481	0.425823
0.430512	0.453045
0.400212	0.463390
0.437079	0.403950
0.304366	0.337698
0.333023	0.377657
0.281414	0.378865
0.360843	0.402896
0.320442	0.459499
0.316205	0.384743
0.371369	0.449362
0.352869	0.383546
0.298696	0.407982
0.436797	0.364455
0.307738	0.334810
0.287359	0.419040
0.305648	0.381532
0.293647	0.370491
0.343330	0.462153
0.264264	0.389905
0.340788	0.412594
0.328143	0.500537
0.376418	0.400760
0.385460	0.413989
0.393891	0.356517
0.356292	0.400702
0.398021	0.429715
0.347073	0.462693
0.374800	0.412797
0.285306	0.413375
0.445019	0.439937
0.302464	0.438726
0.256994	0.398087
0.310472	0.471190
0.277571	0.367375
0.356037	0.405208
0.358561	0.406418
0.356455	0.405743
0.356467	0.409463
0.352925	0.414043
0.352597	0.400385
0.403544	0.462623
0.316458	0.393709
0.331403	0.460904
0.295815	0.353179
0.328865	0.467248
0.357266	0.332900
0.347576	0.430828
0.345050	0.341793
0.383366	0.417063
0.277717	0.394222
0.338426	0.459432
0.368263	0.378947
0.351351	0.403570
0.313085	0.482174
0.418647	0.482438
0.382255	0.395615
0.350008	0.357333
0.354507	0.401328
0.381949	0.422696
0.379515	0.372253
0.415663	0.398818
0.374551	0.427319
0.412752	0.341029
0.440681	0.367805
0.381686	0.443521
0.444159	0.175686
0.444462	0.243397
0.388475	0.319879
0.418055	0.308365
0.365419	0.262710
0.393774	0.292366
0.515197	0.226721
0.380479	0.199793
0.465890	0.300964
0.451835	0.256293
0.480003	0.314871
0.449859	0.287207
0.435132	0.261731
0.449498	0.253662
0.344039	0.246998
0.405180	0.234564
0.393637	0.213931
0.330475	0.257730
0.407311	0.328209
0.351766	0.240932
0.355472	0.306108
0.420349	0.288286
0.460280	0.167885
0.513633	0.294098
0.419182	0.252410
0.451228	0.315808
0.454588	0.231609
0.429515	0.254595
0.421585	0.255467
0.434814	0.350610
0.497201	0.204753
0.422031	0.307490
0.373846	0.307497
0.361108	0.248556
0.423822	0.253034
0.341552	0.289395
0.493062	0.223445
0.411883	0.325955
0.405102	0.226532
0.421356	0.238461
0.345825	0.286153
0.443442	0.224782
0.439445	0.342368
0.387186	0.309271
0.484349	0.237909
0.380442	0.182099
0.341859	0.288060
0.362231	0.302345
0.391084	0.170383
0.406221	0.256179
0.515228	0.225515
0.480503	0.324320
0.400366	0.220341
0.407136	0.234622
0.434569	0.223847
0.406303	0.261196
0.438239	0.279332
0.388615	0.239346
0.471555	0.333165
0.437723	0.261422
0.351657	0.255986
0.520745	0.244865
0.412332	0.218695
0.427620	0.216943
0.421311	0.276147
0.406596	0.241435
0.469814	0.313681
0.483612	0.310083
0.465962	0.317726
0.512455	0.296693
0.477014	0.270713
0.438409	0.275281
0.449347	0.183823
0.374086	0.173267
0.379047	0.195436
0.438903	0.261285
0.419913	0.252819
0.446196	0.262512
0.348102	0.273484
0.359992	0.220220
0.442621	0.258868
0.448106	0.253809
0.437338	0.245809
0.433078	0.253735
0.432642	0.248554
0.519949	0.256223
0.412685	0.243775
0.448006	0.287287
0.497705	0.211212
0.392699	0.296579
0.387936	0.232149
0.423854	0.244606
0.353358	0.239242
0.394476	0.347314
0.349977	0.213001
0.426808	0.190924
0.500609	0.270315
0.473894	0.173642
0.485795	0.194411
0.501434	0.244225
0.247987	0.439597
0.179008	0.502104
0.121956	0.396775
0.250171	0.367317
0.268797	0.469152
0.135714	0.341931
0.179371	0.416812
0.249106	0.402184
0.169361	0.412619
0.219734	0.390247
0.216090	0.482546
0.256735	0.351022
0.187666	0.417104
0.228383	0.344722
0.196156	0.415880
0.185837	0.411950
0.154320	0.334622
0.210657	0.406012
0.123314	0.368635
0.259469	0.415882
0.197684	0.351522
0.170672	0.399406
0.192885	0.358496
0.208372	0.394300
0.207151	0.343218
0.145548	0.329026
0.136676	0.429233
0.264866	0.366731
0.125560	0.380878
0.173335	0.360820
0.199181	0.385121
0.158760	0.379835
0.204080	0.470630
0.168384	0.338126
0.137704	0.463226
0.175024	0.415863
0.183259	0.424902
0.180778	0.422132
0.180062	0.391066
0.152602	0.444987
0.197152	0.416669
0.144600	0.430057
0.164192	0.391147
0.176325	0.430439
0.196355	0.420157
0.205324	0.328252
0.157429	0.441143
0.148949	0.460388
0.197685	0.414889
0.159214	0.434399
0.208455	0.326235
0.176532	0.414916
0.280701	0.432556
0.190359	0.487704
0.214330	0.475791
0.197473	0.435125
0.176106	0.353075
0.176293	0.385360
0.195578	0.416109
0.180548	0.413708
0.211935	0.438611
0.242479	0.412439
0.185052	0.380504
0.238355	0.467355
0.140337	0.437915
0.210033	0.424514
0.134267	0.430142
0.160685	0.455005
0.129941	0.417076
0.208643	0.482051
0.190771	0.455859
0.264733	0.355051
0.245382	0.431431
0.188762	0.420505
0.131821	0.356197
0.235846	0.476125
0.198234	0.426938
0.174256	0.502152
0.149298	0.417428
0.109030	0.370917
0.252064	0.397592
0.215749	0.448617
0.198790	0.464959
0.249424	0.375123
0.199144	0.422473
0.161375	0.435425
0.160607	0.414202
0.169718	0.467337
0.231773	0.371437
0.150137	0.386658
0.119934	0.441392
0.189626	0.475380
0.229598	0.380425
0.153093	0.422919
0.194957	0.414085
0.159463	0.499918
0.175367	0.373468
0.157171	0.501724
0.210296	0.409093
0.187131	0.412338
0.433767	0.284945
0.380633	0.218812
0.373609	0.273436
0.309067	0.292926
0.417295	0.295484
0.460490	0.283329
0.436574	0.234879
0.437885	0.197305
0.449794	0.284270
0.301034	0.337854
0.365571	0.329100
0.377536	0.293472
0.363745	0.290898
0.427580	0.306254
0.341314	0.207395
0.449528	0.280265
0.338840	0.340852
0.362951	0.369365
0.419693	0.214182
0.333253	0.200141
0.418449	0.333517
0.379291	0.272863
0.339828	0.316128
0.418808	0.287421
0.379240	0.321402
0.337948	0.312585
0.446511	0.265495
0.371344	0.242452
0.439950	0.224810
0.428155	0.249641
0.306735	0.222750
0.384375	0.372218
0.357245	0.230888
0.417460	0.241972
0.373518	0.331375
0.342777	0.297441
0.383524	0.290889
0.321773	0.286525
0.362589	0.229447
0.475115	0.271075
0.416792	0.266515
0.288280	0.278915
0.400246	0.284312
0.358509	0.368654
0.400819	0.278263
0.320142	0.282328
0.432733	0.329064
0.304531	0.252765
0.379098	0.320577
0.359739	0.326120
0.452920	0.263230
0.397972	0.272341
0.410364	0.247065
0.390016	0.221991
0.452397	0.251417
0.291295	0.269806
0.381289	0.278769
0.388730	0.259992
0.382542	0.288256
0.395747	0.294176
0.357983	0.335439
0.401195	0.239750
0.358100	0.308441
0.386940	0.338052
0.400012	0.226592
0.432951	0.335053
0.378650	0.285957
0.395891	0.273744
0.307177	0.272250
0.373361	0.232764
0.356632	0.277619
0.341889	0.329607
0.380393	0.294860
0.406374	0.238392
0.364027	0.373712
0.360574	0.222651
0.336700	0.249111
0.474117	0.289273
0.401309	0.263429
0.312696	0.256342
0.401741	0.213106
0.371904	0.278462
0.384608	0.233314
0.381339	0.305439
0.420525	0.366197
0.373058	0.209850
0.382676	0.285978
0.358358	0.318171
0.379975	0.295019
0.428964	0.255694
0.418764	0.327442
0.434694	0.327900
0.388630	0.289004
0.378250	0.272889
0.362792	0.292327
0.382418	0.258768
0.401947	0.264233
0.368810	0.344235
0.364411	0.228025
0.464670	0.251149
0.193335	0.115042
0.191812	0.088708
0.111146	0.149124
0.141336	0.050529
0.199717	0.121657
0.175987	0.149506
0.182327	0.064231
0.157070	0.134216
0.175871	0.120669
0.103173	0.071317
0.253546	0.100000
0.233345	0.084594
0.141417	0.111100
0.124768	0.170470
0.130783	0.117199
0.254500	0.080737
0.166433	0.043410
0.199543	0.099452
0.148916	0.079500
0.244878	0.053807
0.183021	0.091620
0.202356	0.145033
0.148739	0.065460
0.192026	0.106458
0.204146	0.071091
0.268182	0.091606
0.279916	0.114444
0.187699	0.157585
0.142309	0.148864
0.116389	0.150379
0.190168	0.142929
0.101288	0.078753
0.232322	0.118770
0.250291	0.131570
0.276997	0.069635
0.143857	0.145181
0.235911	0.147664
0.265489	0.105825
0.217546	0.185417
0.191449	0.107431
0.210539	0.177114
0.196321	0.086195
0.187747	0.104619
0.173247	0.009582
0.186282	0.094772
0.252076	0.035136
0.150482	0.109720
0.232929	0.073946
0.239400	0.025246
0.228584	0.174766
0.234629	0.071448
0.191041	0.108018
0.210930	0.139053
0.190635	0.071596
0.209660	0.154167
0.165701	0.137957
0.194140	0.122119
0.130164	0.051786
0.202879	0.139454
0.232054	0.029055
0.123497	0.117618
0.237656	0.022490
0.250538	0.148858
0.098368	0.106000
0.160441	0.047947
0.173499	0.054267
0.192097	0.114789
0.155343	0.091022
0.162014	0.118823
0.194423	0.044407
0.196183	0.096641
0.194948	0.108291
0.184511	0.172061
0.221930	0.072866
0.260258	0.101814
0.165048	0.145688
0.178841	0.119839
0.148287	0.127299
0.265760	0.050929
0.144241	0.139561
0.183335	0.101154
0.248032	0.170032
0.222991	0.170246
0.195383	0.169261
0.290657	0.117804
0.191184	0.190728
0.212324	0.126439
0.217173	0.079120
0.257526	0.076227
0.243436	0.032183
0.174453	0.116658
0.133363	0.162546
0.136597	0.167388
0.187494	0.133756
0.189703	0.039714
0.209309	0.077174
0.211233	0.012925
0.223663	0.197884
0.170145	0.069645
0.130682	0.076000
0.427508	0.440505
0.495026	0.554769
0.458213	0.478655
0.437696	0.463562
0.436573	0.466950
0.442639	0.453429
0.441320	0.503968
0.508871	0.512045
0.463041	0.547826
0.355385	0.477085
0.442066	0.537243
0.450139	0.472485
0.394007	0.494162
0.494673	0.468146
0.408544	0.556197
0.452017	0.483732
0.418691	0.533114
0.463996	0.463340
0.430516	0.440506
0.422014	0.487056
0.448005	0.465862
0.449366	0.480771
0.392634	0.519413
0.422986	0.426983
0.441733	0.498733
0.403766	0.443898
0.448347	0.451005
0.451099	0.463418
0.512507	0.450959
0.437603	0.462496
0.443730	0.481828
0.446530	0.571150
0.448651	0.474973
0.479989	0.506874
0.399746	0.456111
0.437857	0.458603
0.456961	0.455142
0.443209	0.500251
0.452669	0.483567
0.467804	0.454297
0.468839	0.524003
0.541120	0.459988
0.458836	0.414000
0.501966	0.530905
0.394611	0.535231
0.538137	0.451511
0.465475	0.468076
0.467158	0.430847
0.425819	0.570130
0.526000	0.436607
0.394697	0.484274
0.466587	0.506980
0.484778	0.446581
0.369622	0.502817
0.423217	0.484338
0.481280	0.545586
0.450358	0.469835
0.413048	0.453886
0.490400	0.422001
0.461989	0.503579
0.440188	0.483715
0.475594	0.511119
0.410106	0.566686
0.504518	0.449770
0.494765	0.413666
0.418826	0.484428
0.400426	0.524202
0.432248	0.467239
0.456531	0.489504
0.502734	0.524179
0.433440	0.505393
0.447852	0.491551
0.368437	0.524805
0.429343	0.470295
0.410990	0.419607
0.436635	0.484843
0.498731	0.441651
0.431657	0.481294
0.412450	0.468522
0.471299	0.449035
0.453475	0.516183
0.444054	0.420273
0.485984	0.480386
0.463198	0.475436
0.451855	0.483890
0.468389	0.407851
0.449205	0.494640
0.500175	0.429679
0.495098	0.497255
0.522848	0.477590
0.463843	0.529568
0.458532	0.476564
0.483352	0.506023
0.431316	0.545869
0.457091	0.471330
0.457378	0.485301
0.376966	0.504105
0.436559	0.442245
0.495520	0.523725
0.405660	0.458473
0.160093	0.168021
0.188027	0.176620
0.210185	0.130952
0.186857	0.207633
0.205370	0.044000
0.215905	0.021868
0.188563	0.166114
0.143754	0.123083
0.268779	0.115486
0.247237	0.095990
0.200847	0.168516
0.225954	0.054033
0.156334	0.121057
0.233128	0.106340
0.225451	0.100499
0.232475	0.129555
0.277334	0.116732
0.247773	0.085476
0.223306	0.101249
0.196487	0.148398
0.235063	0.112167
0.205088	0.134920
0.209534	0.031063
0.284063	0.158613
0.193238	0.208879
0.288429	0.122502
0.152815	0.095217
0.225788	0.120847
0.216164	0.119565
0.236273	0.134976
0.222270	0.150920
0.210807	0.138993
0.237640	0.101812
0.192171	0.070333
0.224716	0.118771
0.253347	0.118328
0.254004	0.144901
0.145423	0.091830
0.217534	0.181282
0.172232	0.096569
0.184622	0.077623
0.230927	0.133137
0.202441	0.156649
0.248209	0.193610
0.191505	0.103205
0.308801	0.118536
0.217646	0.083207
0.272813	0.148774
0.154011	0.097827
0.281918	0.186993
0.227448	0.102237
0.269262	0.194884
0.156967	0.097432
0.217927	0.036014
0.206674	0.139090
0.149842	0.179792
0.264943	0.072476
0.237326	0.133544
0.259896	0.128767
0.287324	0.115672
0.213680	0.017983
0.184654	0.132842
0.194927	0.160903
0.314859	0.121263
0.223001	0.131819
0.227005	0.112488
0.196762	0.207952
0.303921	0.084827
0.194238	0.057912
0.223996	0.114062
0.230764	0.116022
0.307985	0.128776
0.214894	0.103419
0.294337	0.129299
0.223599	0.116592
0.216496	0.141895
0.300197	0.128048
0.216127	0.081306
0.209514	0.186672
0.221944	0.173848
0.229022	0.113645
0.213734	0.106172
0.281336	0.117250
0.293094	0.120474
0.236227	0.183001
0.221080	0.098804
0.210436	0.045696
0.261514	0.121150
0.229811	0.114585
0.267821	0.131344
0.258538	0.132526
0.223488	0.108097
0.257824	0.143655
0.187175	0.125790
0.275921	0.169844
0.323138	0.096182
0.234189	0.059464
0.268132	0.181899
0.236874	0.129653
0.191962	0.129369
0.228138	0.338302
0.302711	0.277642
0.293653	0.368665
0.301095	0.370621
0.272346	0.359307
0.280547	0.300249
0.375680	0.340597
0.316767	0.308292
0.310665	0.357570
0.337109	0.313793
0.231489	0.414003
0.355806	0.344083
0.231493	0.387979
0.305698	0.404140
0.224585	0.354509
0.300661	0.371268
0.226283	0.419969
0.347877	0.363286
0.296539	0.362456
0.267366	0.331853
0.287160	0.403524
0.310288	0.380244
0.295487	0.458246
0.303065	0.353245
0.344777	0.415853
0.326055	0.327646
0.211719	0.371676
0.328195	0.453215
0.255646	0.377491
0.242866	0.451495
0.329711	0.385017
0.333605	0.388254
0.291799	0.373349
0.306151	0.368415
0.339600	0.414377
0.256080	0.350326
0.357034	0.384715
0.271800	0.346554
0.251492	0.341689
0.224025	0.384585
0.302806	0.397184
0.304400	0.434408
0.320275	0.396734
0.250915	0.325366
0.318243	0.274323
0.213641	0.330674
0.247049	0.412493
0.261245	0.422466
0.284193	0.332494
0.306909	0.284089
0.326578	0.371485
0.292981	0.373208
0.378000	0.375036
0.255845	0.414544
0.249179	0.435497
0.272690	0.416612
0.327510	0.406671
0.296577	0.392994
0.371819	0.336339
0.336470	0.307766
0.307530	0.327423
0.277764	0.355776
0.377931	0.403929
0.326444	0.296710
0.279699	0.425251
0.269578	0.346247
0.372575	0.337486
0.225765	0.435724
0.275503	0.296054
0.287652	0.364667
0.207798	0.345440
0.235258	0.330868
0.225189	0.412555
0.324758	0.354131
0.251595	0.298642
0.333553	0.389914
0.307889	0.433233
0.276754	0.343564
0.256875	0.334855
0.376768	0.398150
0.352060	0.397845
0.293007	0.368692
0.235308	0.357353
0.316092	0.363837
0.274063	0.417837
0.271426	0.448392
0.216389	0.410746
0.210885	0.357137
0.276390	0.323582
0.310099	0.397700
0.291967	0.391612
0.314806	0.325694
0.336677	0.346875
0.291005	0.311754
0.370394	0.347508
0.288792	0.367855
0.227603	0.376668
0.292559	0.366703
0.292824	0.370702
0.295986	0.420509
0.214067	0.416905
0.298545	0.446513
0.272149	0.420943
0.327322	0.473853
0.320125	0.407017
0.301505	0.416613
0.251204	0.451606
0.306345	0.470493
0.198214	0.368138
0.258027	0.465039
0.269042	0.429659
0.232269	0.446831
0.276077	0.423894
0.311313	0.379231
0.270611	0.391882
0.243495	0.433631
0.302163	0.379844
0.226013	0.356110
0.200748	0.385554
0.220318	0.400238
0.248759	0.472680
0.311674	0.374153
0.269451	0.421791
0.266761	0.470916
0.312885	0.390412
0.281433	0.415877
0.244333	0.400230
0.212250	0.390665
0.231070	0.448076
0.268208	0.438933
0.273848	0.353784
0.211201	0.444967
0.269949	0.432355
0.201236	0.467184
0.336909	0.352717
0.258675	0.437810
0.248034	0.420411
0.287781	0.387733
0.270459	0.430923
0.277378	0.414451
0.214358	0.363117
0.266998	0.447367
0.324461	0.485670
0.311961	0.390121
0.264183	0.437055
0.267045	0.416717
0.276633	0.410271
0.265567	0.416001
0.268995	0.430912
0.277422	0.414465
0.289553	0.430693
0.250392	0.477032
0.256769	0.427923
0.332684	0.411014
0.285887	0.506008
0.278136	0.338017
0.267156	0.420066
0.333057	0.468792
0.337605	0.350370
0.260318	0.437177
0.270925	0.425486
0.281551	0.520776
0.305962	0.505170
0.308145	0.439054
0.363091	0.417409
0.263804	0.421009
0.310068	0.496440
0.226781	0.379460
0.328079	0.414533
0.268667	0.442128
0.266996	0.423010
0.279205	0.425606
0.282668	0.426694
0.343719	0.369480
0.283376	0.440812
0.293666	0.437783
0.264341	0.453864
0.259066	0.466906
0.274379	0.456751
0.284658	0.407956
0.257441	0.463775
0.263859	0.468344
0.254401	0.510693
0.292262	0.432148
0.237501	0.423920
0.178731	0.451035
0.244557	0.465940
0.304368	0.434946
0.209245	0.347665
0.246408	0.497814
0.282742	0.458165
0.309472	0.444366
0.257636	0.387949
0.348986	0.376576
0.248856	0.345001
0.268887	0.422659
0.274342	0.462760
0.219664	0.433812
0.252274	0.472421
0.272744	0.343245
0.302339	0.324900
0.315269	0.243637
0.291501	0.207704
0.288332	0.200630
0.340574	0.323691
0.341008	0.245361
0.347121	0.233325
0.309667	0.243730
0.345558	0.215383
0.277286	0.309797
0.286581	0.308762
0.330105	0.238091
0.328417	0.318888
0.273305	0.181669
0.324170	0.261789
0.351716	0.299154
0.384119	0.284061
0.346552	0.170675
0.344381	0.279330
0.314667	0.280907
0.336663	0.279448
0.316924	0.237977
0.330697	0.240650
0.304174	0.267271
0.306911	0.310465
0.327807	0.305974
0.245032	0.211461
0.300368	0.166631
0.322028	0.211612
0.331702	0.240671
0.249480	0.223795
0.284790	0.197612
0.292268	0.236497
0.285500	0.295912
0.353780	0.176938
0.333953	0.243843
0.395244	0.267811
0.355712	0.298349
0.314623	0.187111
0.332639	0.241152
0.323170	0.265745
0.284030	0.170110
0.346376	0.272139
0.288440	0.164838
0.314187	0.215430
0.346041	0.228831
0.359804	0.283164
0.364229	0.181728
0.347818	0.230323
0.276408	0.284591
0.369269	0.200992
0.325604	0.148123
0.341877	0.333284
0.243559	0.211500
0.276845	0.243089
0.406255	0.211304
0.355382	0.186460
0.277267	0.158063
0.361921	0.228418
0.373546	0.199308
0.282852	0.183324
0.344711	0.162668
0.327218	0.301391
0.315657	0.244218
0.356459	0.158149
0.378461	0.193586
0.279891	0.273129
0.279108	0.204225
0.317667	0.237589
0.329169	0.239577
0.316338	0.191778
0.357617	0.196426
0.369284	0.272993
0.327228	0.240832
0.347200	0.205783
0.302738	0.206739
0.357594	0.273625
0.332826	0.281817
0.403396	0.249003
0.259339	0.204824
0.293288	0.218969
0.233556	0.255255
0.338994	0.243826
0.294218	0.194944
0.335833	0.262801
0.268952	0.173730
0.328563	0.194995
0.253268	0.273173
0.422792	0.213338
0.393860	0.195708
0.305162	0.287591
0.341271	0.288008
0.376387	0.226692
0.404349	0.176870
0.350584	0.283042
0.346535	0.165881
0.353352	0.226640
0.339091	0.145053
0.312275	0.276181
0.280618	0.220483
0.327873	0.306589
0.252185	0.355530
0.332381	0.297368
0.264000	0.382063
0.268480	0.322182
0.329897	0.335326
0.342950	0.314975
0.339947	0.224675
0.314828	0.234226
0.316246	0.294072
0.329472	0.296076
0.366619	0.232788
0.332765	0.310379
0.352193	0.281786
0.291139	0.279286
0.398076	0.237365
0.300415	0.313843
0.349239	0.288277
0.309089	0.322814
0.317269	0.390422
0.361336	0.268086
0.390794	0.377142
0.290103	0.224054
0.333666	0.266641
0.302706	0.275133
0.290780	0.287932
0.287916	0.304393
0.328605	0.368081
0.316103	0.309374
0.334148	0.305023
0.254369	0.266369
0.331577	0.307693
0.395009	0.371858
0.306594	0.352798
0.351214	0.360628
0.324918	0.310416
0.367846	0.334852
0.405865	0.303846
0.266789	0.352874
0.329536	0.310097
0.364378	0.372845
0.262827	0.325638
0.366550	0.365260
0.310999	0.366168
0.339492	0.283681
0.311626	0.269566
0.388745	0.347445
0.307633	0.314238
0.290934	0.240027
0.315441	0.222000
0.323129	0.313151
0.364793	0.281035
0.246942	0.267706
0.341300	0.402400
0.307119	0.271125
0.411398	0.310204
0.350829	0.346613
0.295577	0.303688
0.369323	0.375929
0.420929	0.272891
0.385769	0.331171
0.315547	0.316396
0.274072	0.370372
0.325754	0.308700
0.319535	0.300723
0.399018	0.244069
0.359756	0.378725
0.268427	0.353010
0.303982	0.249085
0.321983	0.271785
0.399355	0.321635
0.335554	0.325086
0.353131	0.372050
0.292789	0.300878
0.281012	0.303598
0.295697	0.354030
0.387964	0.349444
0.322851	0.260784
0.318266	0.301748
0.311015	0.307486
0.337287	0.342984
0.357362	0.332725
0.353839	0.350491
0.378460	0.375183
0.386564	0.371085
0.332569	0.322454
0.296444	0.283038
0.274941	0.365606
0.401741	0.356585
0.363617	0.355365
0.295960	0.344252
0.347857	0.348072
0.338012	0.397096
0.398765	0.268173
0.368844	0.311465
0.350564	0.302946
0.330101	0.297723
0.259690	0.239926
0.265743	0.260780
0.353215	0.237668
0.372735	0.142546
0.467354	0.122057
0.490692	0.115969
0.352919	0.096437
0.431885	0.228017
0.385343	0.245249
0.432579	0.117611
0.409815	0.179086
0.447350	0.116937
0.502749	0.145098
0.351203	0.169776
0.379620	0.204715
0.373899	0.154817
0.456187	0.069049
0.469228	0.114353
0.456785	0.187717
0.464714	0.251380
0.433911	0.159456
0.439954	0.100944
0.427059	0.160572
0.414856	0.195336
0.431881	0.158240
0.434320	0.129313
0.399480	0.216983
0.434436	0.132845
0.400158	0.173769
0.502838	0.174438
0.472577	0.133580
0.400160	0.227806
0.406978	0.159203
0.385686	0.207923
0.381390	0.127196
0.380968	0.119513
0.397682	0.129321
0.444333	0.225408
0.379537	0.180462
0.462306	0.172719
0.347833	0.123648
0.406131	0.073200
0.373353	0.167776
0.466372	0.238985
0.431531	0.140748
0.397168	0.092955
0.423291	0.060558
0.400889	0.168169
0.462953	0.230790
0.478917	0.104484
0.396234	0.199838
0.357575	0.231570
0.471224	0.126103
0.408306	0.131049
0.489691	0.191023
0.416117	0.096315
0.384645	0.140802
0.420269	0.159050
0.493216	0.144662
0.496318	0.131536
0.476306	0.123964
0.359810	0.162766
0.356580	0.095254
0.490050	0.114914
0.422388	0.082168
0.416236	0.156056
0.413836	0.252812
0.439748	0.167683
0.350552	0.155216
0.366693	0.159631
0.402507	0.165002
0.425405	0.163228
0.390128	0.093340
0.480697	0.190778
0.422865	0.160470
0.395200	0.179225
0.370999	0.087629
0.451674	0.160623
0.473605	0.083199
0.479113	0.181682
0.400189	0.102176
0.383653	0.073731
0.355099	0.130618
0.430043	0.164955
0.362442	0.159849
0.370289	0.080367
0.477527	0.089787
0.477425	0.159242
0.419319	0.154224
0.428770	0.166525
0.471337	0.193238
0.356910	0.191015
0.381815	0.167132
0.456009	0.162968
0.420513	0.166200
0.427266	0.158037
0.408276	0.104484
0.451393	0.157328
0.419385	0.169194
0.380102	0.230218
0.413473	0.061057
0.442030	0.103993
0.479703	0.102233
